name_u,views
Rubén_Marín,974.0
Rudolf_Battěk,1200.0
Ruhulla_Akhundov,1465.0
Sabit_Osman_Avcı,1302.0
Salahuddin_Saeed_Khan,3817.0
Samuel_Smith_(Connecticut_politician),932.0
"Sandy_Bruce-Lockhart,_Baron_Bruce-Lockhart",2694.0
Segun_Abraham,9617.0
Servando_Chávez_Hernández,642.0
Seth_Terkper,8458.0
Shakhbut_bin_Sultan_Al_Nahyan,17218.0
Shinya_Izumi,1416.0
Shivanand,1592.0
Siamion_Domash,610.0
Sidiq_Koya,3378.0
Sigurður_Ingi_Jóhannsson,123584.0
Sima_Lang,3677.0
"Sir_Benjamin_Cohen,_1st_Baronet",856.0
"Sir_Daniel_Dixon,_1st_Baronet",2026.0
"Sir_Edmund_Verney,_3rd_Baronet",2758.0
"Sir_Frank_Newnes,_2nd_Baronet",1173.0
Slobodan_Penezić,5229.0
"Somerset_Maxwell,_8th_Baron_Farnham",854.0
Stanisław_Rydzoń,862.0
"Stanley_Holmes,_1st_Baron_Dovercourt",1499.0
Stephen_Bråthen,834.0
Stephen_Fuhr,6032.0
"Stephen_Taylor,_Baron_Taylor",2674.0
Stephen_W._Doran,6213.0
Steve_Minnikin,1920.0
Steven_Nielson,2878.0
Stjepan_Mesić,38750.0
Sunil_Singh_Yadav,7982.0
Sven-Erik_Bucht,2406.0
Sándor_Bodó,631.0
Sándor_Sztranyavszky,1175.0
Tabaré_Vázquez,117891.0
Takeshi_Maeda_(politician),1262.0
Takeshi_Shina,655.0
Tao_Zhiyue,3332.0
"Tariq_Ahmad,_Baron_Ahmad_of_Wimbledon",28753.0
Tefik_Mborja,3368.0
Teofil_Fabiny,875.0
Theodor_Broch,1052.0
Thomas_C._MacMillan_(politician),613.0
"Thomas_Southwell,_1st_Viscount_Southwell",929.0
"Thomas_Southwell,_2nd_Viscount_Southwell",796.0
Tian_Wenlie,886.0
Tomás_Ruiz_González,2823.0
Tron_Øgrim,1718.0
Tuğrul_Türkeş,8930.0
Tōru_Hashimoto,19026.0
V._David,2291.0
Valentín_Gómez_Farías,25012.0
Varaprasad_Rao_Velagapalli,5740.0
Vasiľ_Biľak,3910.0
Vekuii_Rukoro,2543.0
Vicente_Fidel_López,2064.0
"Victor_Cavendish,_9th_Duke_of_Devonshire",31789.0
Vidura_Wickremanayake,1842.0
Viktor_Gozhy,976.0
Vladimir_Movsisyan,1915.0
Vyacheslav_Gayzer,2771.0
Víctor_Hugo_Morales_Zapata,1429.0
Wahab_Dosumu,721.0
Walter_Janka,2011.0
Wang_Ke_(Tang_dynasty),986.0
Wei_Hongmin,609.0
Werner_Lamberz,1173.0
Wesley_T._Bishop,3296.0
Will_Amos,7603.0
William_Arthur_Lindsay,637.0
"William_Fox-Strangways,_4th_Earl_of_Ilchester",2091.0
"William_Hay,_Baron_Hay_of_Ballyore",3973.0
William_Kinney,1746.0
William_O'Connell_Bradley,42115.0
William_Rosenblatt,879.0
Wolfgang_Bötsch,1132.0
Wolfgang_Schüssel,20650.0
Xiao_Yu,4453.0
Xu_Gang_(politician),1905.0
Xue_Juzheng,2580.0
Yang_Shou,1800.0
Yaşar_Yakış,4446.0
Yehuda_Glick,21105.0
Zang_Tu,2437.0
Zareh_Sinanyan,12050.0
Zdeněk_Škromach,3166.0
Zhang_Guoqing,2311.0
Zhang_Jian_(Tang_dynasty),615.0
Zhang_Yang_(warlord),5293.0
Zhou_Yue,1179.0
Álvaro_Arzú,11457.0
Ángel_Maza,1117.0
Édouard_Balladur,32292.0
Émile_Vanfasse,807.0
Éric_Diard,727.0
Éric_Mercier,783.0
Étienne_Davignon,27362.0
Íñigo_Errejón,28163.0
Óscar_Ornelas,817.0
Ömer_Kalyoncu,5098.0
Đinh_Xuân_Quảng,1161.0
İhsan_Eryavuz,1336.0
İlhan_Kesici,1575.0
Aarre_Simonen,1017.0
Abd_el-Krim,30328.0
Abdelmajid_Saleh,851.0
Abdirizak_Omar_Mohamed,1542.0
Abdul_Rahim_Khan_Mandokhel,1171.0
Abdullah_Hussein_Jebara,1000.0
Abdullahi_Aliyu_Sumaila,3573.0
Abdulrahman_Kinana,5235.0
Abraham_Byandala,2014.0
Ahmad_Bishti,981.0
Ahmed_Sékou_Touré,59475.0
Aimé_Emmanuel_Yoka,1415.0
Alberto_Müller_Rojas,1661.0
"Alfred_Lawson,_Jr.",10786.0
Alfred_Muller,1000.0
Alfredo_de_Sá_Cardoso,2037.0
Ali_Hikmet_Ayerdem,1548.0
Alija_Behmen,2664.0
Amal_Nasser_el-Din,2721.0
Amin_al-Husseini,124186.0
Aminu_Bello_Masari,15921.0
Amir_Gulistan_Janjua,2625.0
An_Jincang,926.0
Ana_Lía_Piñeyrúa,744.0
Andreas_Stratos,1585.0
Andries_Stockenström,3942.0
Andris_Bērziņš_(Latvian_President),10975.0
András_Cser-Palkovics,804.0
André_Boulerice,1398.0
André_Chassaigne,2398.0
Andrés_González_Díaz,3463.0
Andy_King_(American_politician),3368.0
Angel_Santos,2857.0
Anne_Jean_Marie_René_Savary,8552.0
Antoni_Martí,28921.0
Antonio_Trillanes,143311.0
António_Maria_da_Silva,7115.0
Anwar_Khatib,1451.0
Aristotel_Petrović,833.0
Arnold_Rüütel,17708.0
Arthur_Lieutenant,876.0
Arvind_Kumar_Singh,9793.0
Assad_Bucaram,3245.0
Athuraliye_Rathana_Thero,4135.0
"Auguste,_comte_de_La_Ferronays",3220.0
Autumn_Burke,9755.0
Bal_Chandra_Misra,1272.0
Balázs_Hidvéghi,873.0
Bao_Nguyen,27025.0
Barthélémy_de_Theux_de_Meylandt,3454.0
Beatrice_Brigden,1248.0
Bellamy_Storer_(1847–1922),2833.0
"Benjamin_Tasker,_Sr.",3519.0
Benoît_Lutgen,2382.0
Bian_Hao,722.0
Bijaya_Kumar_Gachchhadar,5903.0
Birgit_Sippel,1329.0
Bishnu_Pratap_Shah,1195.0
Biswanath_Chowdhury,1753.0
Blaško_Rajić,1089.0
Bogoljub_Kujundžić,1136.0
Brian_Stanley_(politician),3703.0
Brij_Bhushan_Tiwari,1834.0
Béla_Ivády,1025.0
Béla_Zsolt,1933.0
C._M._Sundaram,788.0
Carl_Christoffer_Georg_Andræ,2997.0
Carlo_Arnaudi,952.0
Carlos_Curbelo_(politician),52944.0
Carlos_Ezeta_Salcedo,557.0
Carmel_Shama,1998.0
Charles-Gérard_Eyschen,700.0
"Charles_Middleton,_2nd_Earl_of_Middleton",2769.0
"Charles_Ritchie,_1st_Baron_Ritchie_of_Dundee",7348.0
Charles_de_Verninac,648.0
Cheng_Yuanzhen,1379.0
Colin_Rowe_(politician),1042.0
Cui_Yuan_(Han_dynasty),2686.0
Curl_Thompson,1171.0
César_Bojórquez_Zapata,762.0
D._E._W._Gunasekera,2616.0
Dajisaheb_Chavan,2176.0
Dan_Donovan_(politician),24980.0
Dan_Walker_(politician),32722.0
Darrell_L._Clarke,4765.0
Darshan_Singh_Pheruman,11535.0
David_North_(socialist),6418.0
Deepak_Vasant_Kesarkar,9611.0
Denis_Henry,2027.0
Dimitrie_Marinescu,1113.0
Dinu_Solanki,3517.0
Diódoro_Carrasco_Altamirano,1639.0
"Donald_Anderson,_Baron_Anderson_of_Swansea",6680.0
"Donald_E._Williams,_Jr.",2650.0
Dosta_Dimovska,2941.0
Dritëro_Agolli,14035.0
Du_Yan,1773.0
Duarte_Freitas,1655.0
Dušan_Dragosavac,2317.0
Dwayne_Sawyer,2208.0
Dávid_Kovács,2945.0
Eduard_Schmid,2173.0
Eduardo_Camaño,2365.0
Egil_Olli,1485.0
Eighneachán_Ó_hAnnluain,1217.0
Elizabeth_Thacher_Kent,3234.0
Emilio_González_Márquez,3313.0
Emperor_Zhaozong_of_Tang,12501.0
Enis_Berberoğlu,1914.0
Erich_Köhler,7630.0
Ernest_Pinard,1694.0
Ernst_Melsheimer,1219.0
Esteban_de_Bilbao_Eguía,5132.0
Fang_Xuanling,6981.0
"Farrer_Herschell,_1st_Baron_Herschell",5104.0
"Ferenc_Kovács_(politician,_1953)",973.0
Ferenc_Mádl,8798.0
Fernando_de_Valdés_y_Salas,2439.0
Ferruh_Bozbeyli,2135.0
Florian_Ștefănescu-Goangă,1365.0
France-Albert_René,25269.0
Francesc_Cambó,3452.0
Francis_Sheed_Anderson,858.0
Francisco_Castillo_Nájera,3091.0
Francisco_Javier_Muñiz,2119.0
Francisco_José_Lloreda_Mera,1255.0
Francisco_Lagos_Cházaro,3293.0
Franjo_Arapović,8619.0
Frank_de_Grave,2165.0
François-Nicolas_Vincent,9823.0
François-Xavier_Wurth-Paquet,942.0
François_Duprat,7156.0
François_Goulard,1338.0
François_Hollande,838299.0
"Frederick_Calvert,_6th_Baron_Baltimore",13970.0
"Frederick_Trench,_1st_Baron_Ashtown",1332.0
Fredrik_Ramel,1054.0
Fuat_Bulca,1343.0
Gearóid_Ó_Cuinneagáin,7013.0
"George_Lane,_1st_Viscount_Lanesborough",1346.0
Georges_Frêche,3610.0
Ghebreselassie_Yoseph,1231.0
Giuseppe_Natoli,1891.0
Gonzalo_Barrios_(politician),1213.0
Gopal_Singh,8880.0
Gottlob_Johann_Christian_Kunth,1253.0
Gu_Mu,4357.0
Guadalupe_Valdez,1034.0
Guthrie_Moir,928.0
Guy_Rozemont,1545.0
Gábor_Vágó,937.0
Gérard_Latulippe,1309.0
H._Garland_Dupré,2293.0
Hall_Lyons,2550.0
Hannes_Ryömä,710.0
Hans_Eleonardus_Møller,864.0
Hans_Jørgen_Darre-Jenssen,1189.0
Hans_Schikkelstad,740.0
Harald_Nikolai_Brøvig,632.0
Hasan_Ahmed_(politician),2003.0
Helio_Fallas_Venegas,7169.0
Hendrik_van_Boeijen,1448.0
Henrique_Salas_Römer,5065.0
"Henry_Bromley,_1st_Baron_Montfort",1454.0
"Henry_Newton_Brown,_Jr.",1303.0
Herb_Connolly,1045.0
"Herbert_Dixon,_1st_Baron_Glentoran",2175.0
Hernán_Siles_Zuazo,11093.0
Hikaru_Matsunaga,1615.0
Hilda_Buckmaster,1083.0
Hindolo_Trye,946.0
Hong_Lei_(diplomat),6038.0
Hu_Heping,2806.0
Hua_He,1833.0
Huang_Shiheng,558.0
Hüsamettin_Özkan,1607.0
Idriss_Azami_Al_Idrissi,2452.0
Igor_Crnadak,5002.0
Illugi_Gunnarsson,4119.0
Ion_Ciubuc,1794.0
Ion_Inculeț,4700.0
Irfan_Solanki,11343.0
Ishaq_Jamkhanawala,1866.0
Issaka_Sidibé,2481.0
István_Sarlós,1279.0
Ivan_Malakhov,1013.0
"Ivo_Bligh,_8th_Earl_of_Darnley",8275.0
Ivo_Svoboda_(politician),1010.0
Ivonne_Álvarez,2006.0
Iván_Flores,580.0
J._André_Doucet,898.0
Jaap_Smit,2398.0
Jacob_Adriaan_de_Wilde,1309.0
Jacques_Cornano,1185.0
Jaime_Roldós_Aguilera,25577.0
Jair_Bolsonaro,60573.0
James_Harvey_(Australian_politician),454.0
James_Taylor_(Queensland_politician),1204.0
Jan_Erik_Fåne,682.0
Javier_González_Fraga,2841.0
Jay_McCallum,1125.0
Jean-François_Robillon,1321.0
Jean-Paul_Morrell,3286.0
Jean_Eyeghé_Ndong,2032.0
Jenő_Karafiáth,1480.0
Jeremiah_B._Bloom,1184.0
Jesús_Edgardo_Colón,681.0
Jirō_Shirasu,4195.0
Joel_M._Miller,1270.0
Johann_Lukas_Legrand,1201.0
Johannes_van_Angeren,1189.0
John_George_Jenkins,761.0
John_J._Howard,689.0
John_Kennedy-Good,1476.0
"John_Laird,_Baron_Laird",4526.0
"John_Mackenzie,_Lord_MacLeod",2756.0
John_P._O'Brien,14934.0
"John_P._Poe,_Sr.",1945.0
John_Papa_ʻĪʻī,4626.0
Jorge_Villalobos_Seañez,652.0
Joseph_Borelli,15965.0
Joshua_Kekaulahao,1030.0
José_Cevallos_Cepeda,713.0
José_Correia_da_Serra,3669.0
José_Domingo_Arias,3776.0
José_María_Vargas,19072.0
José_Pardo_y_Barreda,4354.0
José_Santos_Zelaya,13740.0
José_Ángel_Ávila_Pérez,618.0
Jozef_Mihál,1540.0
João_Pinheiro_Chagas,2862.0
Joël_Le_Theule,1377.0
Juan_Esteban_Rodríguez_Segura,850.0
Juan_José_Arévalo,21644.0
Juhani_Arajärvi,1174.0
Julius_Caesar_Chappelle,3382.0
Jurij_Ambrož_Kappus,672.0
Ján_Slota,6876.0
János_Imreffy,774.0
János_Áder,58564.0
Kalzeubet_Pahimi_Deubet,5364.0
Karsten_Torkildsen,421.0
Katarina_Barley,9741.0
Kaveinga_Faʻanunu,1103.0
Kayode_Soyinka,2216.0
Keiji_Kokuta,2393.0
Kenneth_Chan_Ka-lok,4167.0
Khalid_Ibrahim,11696.0
Khalifa_al-Ghawi,17160.0
Kim_Kuk-tae,3876.0
Kitoye_Ajasa,2644.0
Koloman_Bedeković,1615.0
Kutbettin_Arzu,1256.0
Kálmán_Kulcsár,940.0
Károly_Vántus,1080.0
Kâzım_Özalp,4548.0
Lajos_Pálmai,1000.0
Laurent-Désiré_Kabila,151917.0
Lea_Grundig,1652.0
Leonard_Jacques_Stein,1658.0
"Les_Ihara,_Jr.",1805.0
Li_Cunzhang,761.0
Liao_Yongyuan,2463.0
Liliam_Kechichián,1675.0
Lindsay_Grant,1968.0
Liu_Rengong,1946.0
Liu_Suiji,1640.0
Liu_Yungeng,1847.0
Liu_Zhiyuan,6308.0
Liu_Zhongde,1570.0
Loránd_Győry,935.0
Lothar_Rădăceanu,1522.0
Louis-Antoine_Garnier-Pagès,3444.0
Louis_Henri_Armand_Behic,980.0
Lu_Kai,3227.0
Lucía_Medina,3350.0
Léopold_Héder,942.0
Lü_Yongzhi,1046.0
M._V._Rajasekharan,2596.0
Majid_Khodabakhsh,1564.0
Manuel_Bertrán_de_Lis_y_Ribes,1189.0
"Manuel_Lujan,_Jr.",10713.0
Manuel_María_de_Zamacona_y_Murphy,867.0
Manuel_Velasco_Suárez,3303.0
Marc_Dolez,1349.0
Marcel_Tuihani,937.0
Marco_Parra_Sánchez,1472.0
Margarita_Ferrá_de_Bartol,767.0
Maria_da_Conceição_Tavares,1568.0
Mark_Robinson_(Unionist_politician),959.0
Marko_Natlačen,2353.0
Marou_Amadou,1016.0
Martin_Coiteux,3704.0
Martin_Pfaff,16139.0
Maruf_al_Rusafi,3994.0
Matt_McEachan,1215.0
Matt_Viney,1444.0
Matthew_Gregory_(deacon),796.0
Maurice_Barrès,24966.0
"Maxwell_Ward,_6th_Viscount_Bangor",2102.0
Meng_Hanqiong,736.0
Mercurio_Martinez,2448.0
Merv_Riepe,2248.0
Mesut_Yılmaz,27905.0
"Michael_A._Brown_(Washington,_D.C._politician)",8790.0
Michal_Kováč,18670.0
Micheál_Prendergast,1169.0
Miguel_A._García_Méndez,4607.0
Miguel_Ángel_Yunes,8653.0
Mike_Nerren,1886.0
Milan_Čič,1929.0
Milovan_Đilas,28848.0
Miloš_Vučević,3659.0
Mingju,2866.0
Minoru_Terada,831.0
Mirko_Petrović_(politician),1333.0
Mohamed_Ben_Ghalbon,1003.0
Mohammad_Akram_(politician),1275.0
Mohammed_Al-Kandari,990.0
Moijueh_Kaikai,1440.0
Momodu_Maligie,1166.0
Moses_ǁGaroëb,1061.0
Mouaffaq_Nyrabia,3086.0
Muammer_Güler,5381.0
Mustafa_Sait_Yazıcıoğlu,1907.0
Mykola_Marchak,2074.0
Mário_Soares,38734.0
Máriusz_Révész,1149.0
N._Sankaraiah,1945.0
Naci_Tınaz,1020.0
Najeeb_Qahtan_Al-Sha'abi,2062.0
Nathaniel_Erskine-Smith,10945.0
Nawab_Jan,827.0
"Neil_Davidson,_Baron_Davidson_of_Glen_Clova",5048.0
Nenad_Čanak,6690.0
Nepal_Chandra_Das,1101.0
Nguyễn_Văn_Linh,19400.0
Nikhilananda_Sar,1313.0
Nikola_Mandić,8537.0
Nils_Ušakovs,14143.0
Nisbet_McRobie,464.0
Niu_Maosheng,1004.0
Noëlle_Lenoir,2079.0
Ole_Haabeth,784.0
Oleh_Lyashko,18686.0
Omar_Aziz,6416.0
Orestes_Quércia,3315.0
Orhan_Doğan,2777.0
Ostap_Semerak,2301.0
Osvaldo_Álvarez_Guerrero,1188.0
Oswaldo_López_Arellano,10531.0
P._T._Thomas,7619.0
Panagiotis_Nikoloudis,1152.0
Pandurang_Pundalik_Fundkar,9735.0
Panos_Skourletis,4739.0
Paul_Tang_(politician),4038.0
Perjan_Moors,1441.0
Perza_Rodríguez,1316.0
Peter_Moreth,943.0
Pim_van_Boetzelaer_van_Oosterhout,3286.0
Pir_Aminul_Hasnat,1606.0
Praba_Ganesan,1903.0
Pál_Széchenyi,1045.0
Rafael_Calderón_Muñoz,1005.0
Rafael_Ochoa_Guzmán,780.0
Rafael_Valentín_Errázuriz,838.0
Ram_Singh_Netaji,1692.0
Rammohan_Naidu_Kinjarapu,19581.0
Ramón_Power_y_Giralt,9111.0
Rana_Asif_Tauseef,1476.0
Randy_Roach,2707.0
Ras_J._Baraka,40521.0
Raymond_Vergès,1883.0
Raúl_Baduel,2635.0
Raúl_Grijalva,72413.0
Reggie_Thomas,2702.0
René_Moawad,15318.0
Ricardo_Álvarez_(politician),3138.0
"Richard_Coote,_1st_Earl_of_Bellomont",8292.0
Richard_Dawson_(died_1766),806.0
Richard_Stuttaford,1875.0
Ridhiwani_Kikwete,5396.0
Ridvan_Bode,1762.0
Robert_Negoiță,3140.0
Robert_Oswald_Moon,1307.0
Robert_S._Strauss,20861.0
Robert_Walters_(mayor),2289.0
Robin_Duff,1219.0
Roland_J._Ealey,670.0
"Rubén_Díaz,_Sr.",12829.0
Sadao_Fuchigami,653.0
Sadiq_al-Mahdi,33479.0
Salim_al-Jabouri,11145.0
Samir_Frangieh,2894.0
Sandrine_Mazetier,1339.0
Sang_Hongyang,2336.0
Seiso_Moyo,865.0
Sergey_Manassarian,804.0
Sergio_Casas,2056.0
Serhiy_Lyovochkin,3053.0
Seán_Power_(politician),3544.0
Sharad_Bansode,3769.0
Shi_Wuzi,1015.0
Shūjirō_Hara,686.0
Sigismund_von_Götzen,765.0
Simon_J._Liebowitz,977.0
Slobodan_Čašule,1464.0
Soccoh_Kabia,1031.0
Sohan_Singh_Josh,1683.0
Sotir_Peçi,1788.0
Stanley_Redwood,1106.0
Stein_Ørnhøi,1315.0
Stephen_Greenhalgh,7708.0
Stephen_McGrail,734.0
Subhash_Bhamre,25064.0
Sujeewa_Senasinghe,5807.0
Sukhan_Babayev,1782.0
Suresh_Shetkar,1754.0
Svetomir_Nikolajević,1480.0
Szilárd_Németh_(politician),2171.0
Sándor_Nyiri,1168.0
Séamus_Ryan,1898.0
Sérgio_Cabral_Filho,10738.0
Søren_Espersen,2704.0
T._S._Soundram,2946.0
Takamaro_Fukuoka,863.0
Takumi_Nemoto,1579.0
Tamás_Beck,726.0
Tanasije_Dinić,1962.0
Tancrède_Auguste,5215.0
Tapan_Kumar_Sen,3203.0
Teresa_Núñez,694.0
Thomas_Kallampally,1816.0
Thomas_O'Donnell_(West_Kerry_MP),1142.0
Thomas_Pang,1952.0
Thomas_Robinson_(Northern_Ireland_politician),771.0
Thomas_Schäuble,1394.0
Théophile_Ferré,4199.0
Tibor_Erdey-Grúz,1537.0
"Tim_Razzall,_Baron_Razzall",9947.0
Tivadar_Batthyány,1812.0
Tokonami_Takejirō,1303.0
Tom_Gibson_(Scottish_politician),1447.0
Tomás_Villalba,1415.0
Tony_Perrett,2057.0
Torbjørn_Røe_Isaksen,5463.0
Tülay_Babuşcu,3018.0
Ulises_Ramírez_Núñez,2032.0
Valentín_Campa,1711.0
Valer_Dorneanu,2072.0
Valeriy_Voshchevsky,1679.0
Vasile_Dîncu,4109.0
Vazhappady_K._Ramamurthy,5853.0
Vedran_Rožić,1936.0
Veli_Këlcyra,1030.0
Victor_Lanjuinais,1067.0
Vincent_Ssempijja,2056.0
Vlado_Mirosevic,1329.0
Vuk_Drašković,23690.0
Václav_Klofáč,1539.0
Wang_Chengzong,1464.0
Wang_Jingwu,844.0
Wang_Lin_(general),2900.0
Wayne_Matewsky,838.0
Wilhelm_Stäglich,6105.0
William_George_Mills,664.0
William_Macartney_(1714–1793),526.0
"William_Palmer,_2nd_Earl_of_Selborne",7798.0
William_Tobias,687.0
Willie_Wilson_(businessman),65240.0
Wu_Changshun,30981.0
Władysław_Stasiak,2713.0
Xu_Mian,2388.0
Yaichi_Tanigawa,1014.0
Yanamala_Rama_Krishnudu,17143.0
Yang_Side,681.0
Yao_Yanzhang,875.0
Yuan_Xiangxian,1330.0
Yunus_Carrim,2232.0
Yuriy_Prodan,1412.0
Yuriy_Solod,1213.0
Yury_Kokov,4903.0
Zakia_Meghji,2903.0
Zaqy_Mohamad,4473.0
Zbigniew_Siemiątkowski,3570.0
Zhang_Jingda,786.0
Zhao_Shaolin,2390.0
Zhao_Yan_(Later_Liang),1358.0
Zhao_Yanshou,1252.0
Zhu_Jingze,1822.0
Zhu_Youqian,1358.0
Zhuge_Shuang,1432.0
Zog_I_of_Albania,180649.0
Ángel_Borlenghi,2764.0
Ángel_Carromero,1486.0
Ásgeir_Ásgeirsson,10993.0
Óscar_Cruz_López,477.0
Östen_Undén,4071.0
Øyvind_Håbrekke,1505.0
Şükrü_Naili_Gökberk,1853.0
Abd_al-Nasir_al-Janabi,1121.0
Abdeslam_Ahizoune,4022.0
Abdul_Hakeem_Baloch,3575.0
Abdulkadir_Sheikh_Ali_Baghdadi,1039.0
Abdullah_Sallum_al-Samarra'i,656.0
Abdyl_Këllezi,2020.0
"Abe_E._Pierce,_III",1867.0
Adam_Laxalt,25892.0
Adeline_Wong,1437.0
Adem_Grabovci,5071.0
Adesh_Partap_Singh_Kairon,12092.0
Adnan_Terzić,3498.0
Adolfo_Zaldívar,2250.0
Adrian_Hasler,20506.0
Agenor_Maria_Gołuchowski,3477.0
Ahmad_Keshvari,4892.0
Ahmed_Elmi_Osman,2191.0
Akram_Zaki,2328.0
"Albert_Estopinal,_Jr.",1398.0
Albin_Csáky,2104.0
Alejandro_Cervantes_Delgado,827.0
Alejandro_García_Padilla,115859.0
Alexandre_Bóveda,2007.0
Alexandré_Barro_Chambrier,1999.0
Algirdas_Šemeta,5354.0
Alie_Badara_Mansaray,722.0
Alija_Izetbegović,102023.0
Alizeh_Iqbal_Haider,2075.0
Aloysio_Nunes,5400.0
Alparslan_Türkeş,41286.0
Alvaro_Antonio,3707.0
Anant_Kumar_Singh,29549.0
Andreas_Hølaas,676.0
"Andrew_J._Santaniello,_Jr.",851.0
Andrew_Messenger,929.0
Andriy_Veselovsky,1089.0
Andrzej_Celiński,2887.0
André_Léveillé,892.0
Andrés_Martínez_Trueba,2127.0
Antoine_Philippe_de_La_Trémoille,2439.0
Antun_Vujić,1563.0
António_Marques_Mendes,1888.0
Anwar_Ali_Noon,970.0
Apollo_Chen,1807.0
"Arthur_Levitt,_Sr.",2612.0
Artúr_Feilitzsch,980.0
Asya_Abdullah,18211.0
Atanas_Semerdzhiev,1786.0
Ayo_Rosiji,1990.0
Babubhai_Patel,1486.0
Bahri_Oruçi,1358.0
Balázs_Bús,898.0
Barnaba_Marial_Benjamin,5255.0
"Barnabas_O'Brien,_6th_Earl_of_Thomond",1982.0
Benedek_Jávor,2118.0
Benjamin_F._Dudley,709.0
Bernadette_Malgorn,961.0
Bernat_Soria,1504.0
Bill_Henderson_(Isle_of_Man_legislator),1093.0
Björn_von_der_Esch,1179.0
Björt_Ólafsdóttir,2535.0
Božidar_Jakac,4143.0
Branimir_Jelić,2839.0
Brian_A._Gutierrez,2041.0
Brian_Malkinson,3484.0
Béla_Kovács_(communist),1049.0
Béla_Serényi,1190.0
Carl-Heinrich_von_Stülpnagel,39648.0
Carl_Cederschiöld,1621.0
Carl_Gutierrez,5403.0
Carlos_Gomes_Júnior,5599.0
Carlos_Hernández_(politician),6769.0
Carol_Martin_(politician),4352.0
Carsten_Sieling,5904.0
Cathal_Ó_hOisín,3077.0
Cato_the_Elder,178484.0
Cemal_Mersinli,2906.0
Charles-Ange_Laisant,1823.0
Charles_R._Ladd,931.0
Chendupatla_Janga_Reddy,3603.0
Cheng_Biguang,1232.0
Chris_Murphy_(Connecticut_politician),209368.0
Christian_Engström,5858.0
Chu_Suiliang,5062.0
Chuck_Riley_(politician),1439.0
"Claude_M._Bolton,_Jr.",3026.0
Clive_Peedell,5440.0
Cornelius_F._Kiernan,548.0
Cvijetin_Mijatović,15423.0
Daniel-Bek_of_Sassun,792.0
Datta_Rane,1075.0
David_Chu_(Hong_Kong_politician),3650.0
David_Heitmeier,2046.0
David_Lametti,7645.0
David_Makhura,8853.0
Davor_Štern,2439.0
Debendra_Pradhan,6524.0
Demeke_Mekonnen,11043.0
Demmus_Hentze,2269.0
Devendra_Patel,1043.0
Dezső_Kolossváry,1583.0
Dharampal_Singh,1607.0
Diego_Fernández_de_Cevallos,8342.0
Dilip_Mondal,2768.0
Ding_Mocun,3127.0
Dmytro_Svyatash,1550.0
Dominique_Orliac,964.0
"Donald_Mackay,_Baron_Mackay_of_Drumadoon",3527.0
Dou_Kang,1505.0
Dragiša_Pešić,5421.0
Du_Huangchang,1233.0
Duggirala_Gopalakrishnayya,4333.0
Dušan_Simović,16505.0
Eduardo_Jorge,4794.0
Eduardo_Laurencena,862.0
Edward_Wynne-Pendarves,859.0
Elżbieta_Branicka,1113.0
Emil_Jónsson,2892.0
Emmanuel_Obetsebi-Lamptey,9887.0
Emmanuelle_Mignon,2688.0
Enid_Lapthorn,448.0
Enrico_Zanetti,3257.0
Enrique_Monsonís,750.0
Erdeniin_Bat-Üül,3295.0
Ernest_Charles_Wong,508.0
Eugenio_Hernández_Flores,3915.0
Ewald_Munschke,669.0
Fahrettin_Özdilek,2457.0
Fan_Yanguang,1701.0
Federico_Pinedo,6900.0
"Fernando_Calderón_de_la_Barca,_1st_Marquis_of_Reinosa",819.0
Fernando_Romeo_Lucas_García,11127.0
Fethi_Okyar,7147.0
Fikri_Sönmez,2127.0
Francisco_Bernabé_Madero,1382.0
Francisco_Vega_de_Lamadrid,7679.0
Francisco_de_Rosenzweig,2474.0
Franck_Mwe_di_Malila,1158.0
Frank_Warnke,824.0
Franz-Josef_Röder,2227.0
Franz_Ziegler,1505.0
François-Philippe_de_Haussy,1250.0
François_Ibovi,1155.0
François_Léotard,7588.0
Fritz_Dressel,937.0
Félix_Mathé,850.0
Gabriel_Boric,2899.0
Gabriel_Urralburu,738.0
Gatot_Mangkoepradja,1976.0
Gaëtan_de_Rochebouët,3808.0
Gašo_Knežević,1638.0
Gediminas_Černiauskas,552.0
Gene_Derfler,1004.0
Geoffrey_Bwalya_Mwamba,9357.0
"George_Bingham,_4th_Earl_of_Lucan",5741.0
"George_Campbell,_8th_Duke_of_Argyll",20690.0
Gerald_Jones,6148.0
Gerhard_Schröder_(CDU),15274.0
Gilberto_Ensástiga,544.0
Gilvam_Borges,740.0
Grégory_Engels,1871.0
Guy_Sockrider,1267.0
Gyula_Széchényi,1522.0
"Gábor_Kemény_(politician,_1830–1888)",1118.0
Gábor_Kuncze,2093.0
Haji_Ghulam_Ali,1460.0
Hakkı_Keskin,2023.0
Halis_Öztürk,2194.0
Hannelore_Mensch,951.0
Hans_Jacob_Grøgaard,942.0
Hans_Krüger,3916.0
"Harry_Connick,_Sr.",42726.0
Hashim_Thaçi,111808.0
Hassoumi_Massaoudou,3444.0
He_Hongjing,949.0
Heinrich_Fleißner,2658.0
Henna_Virkkunen,2068.0
Henri_Gouraud_(general),10794.0
Henri_Ossébi,830.0
Henrik_J._Lisæth,785.0
Henry_Wu,1527.0
Herbert_I._Sorin,845.0
Herman_Silver,1609.0
Herschel_Austin,2924.0
Hou_Kok_Chung,2935.0
Hou_Lan,3088.0
