names_u,names_q
Shehbaz_Sharif,Shehbaz_Sharif
Høgni_Hoydal,H%C3%B8gni_Hoydal
"Robert_Darcy,_4th_Earl_of_Holderness",Robert_Darcy%2C_4th_Earl_of_Holderness
"Josiah_Quincy,_Jr.",Josiah_Quincy%2C_Jr.
György_Schöpflin,Gy%C3%B6rgy_Sch%C3%B6pflin
"James_B._Longley,_Jr.",James_B._Longley%2C_Jr.
Ivan_Matteo_Lombardo,Ivan_Matteo_Lombardo
Céligny_Ardouin,C%C3%A9ligny_Ardouin
Lou_Shide,Lou_Shide
"Christen_Knudsen,_Jr.",Christen_Knudsen%2C_Jr.
Filip_Vujanović,Filip_Vujanovi%C4%87
Luis_Sáenz_Peña,Luis_S%C3%A1enz_Pe%C3%B1a
Thomas_Bedford_Bolitho,Thomas_Bedford_Bolitho
Günther_Kleiber,G%C3%BCnther_Kleiber
José_Antonio_Páez,Jos%C3%A9_Antonio_P%C3%A1ez
Sirpa_Pietikäinen,Sirpa_Pietik%C3%A4inen
Shōichi_Nakagawa,Sh%C5%8Dichi_Nakagawa
Joe_Garcia,Joe_Garcia
Benoît_Pelletier,Beno%C3%AEt_Pelletier
"Charles_Wilson,_2nd_Baron_Nunburnholme",Charles_Wilson%2C_2nd_Baron_Nunburnholme
Dragan_Čović,Dragan_%C4%8Covi%C4%87
Daniel_Mayer,Daniel_Mayer
Syed_Ghawas,Syed_Ghawas
Juha_Väätäinen,Juha_V%C3%A4%C3%A4t%C3%A4inen
"Samuel_B._Nunez,_Jr.",Samuel_B._Nunez%2C_Jr.
Anders_Björck,Anders_Bj%C3%B6rck
"George_Bingham,_5th_Earl_of_Lucan",George_Bingham%2C_5th_Earl_of_Lucan
Gebhard_Müller,Gebhard_M%C3%BCller
Jan_Bøhler,Jan_B%C3%B8hler
Mariano_Jesús_Cuenco,Mariano_Jes%C3%BAs_Cuenco
Nadine_Heredia,Nadine_Heredia
Ibrahim_Boubacar_Keïta,Ibrahim_Boubacar_Ke%C3%AFta
Sigurd_Ømann,Sigurd_%C3%98mann
Hauke_Jagau,Hauke_Jagau
Count_Johann_Bernhard_von_Rechberg_und_Rothenlöwen,Count_Johann_Bernhard_von_Rechberg_und_Rothenl%C3%B6wen
Morgan_Johansson,Morgan_Johansson
Fabian_Stang,Fabian_Stang
"Henry_Parnell,_1st_Baron_Congleton",Henry_Parnell%2C_1st_Baron_Congleton
Guy_Joseph,Guy_Joseph
José_Eusebio_Otalora,Jos%C3%A9_Eusebio_Otalora
"William_L._Mallory,_Sr.",William_L._Mallory%2C_Sr.
"Victor_Bruce,_9th_Earl_of_Elgin",Victor_Bruce%2C_9th_Earl_of_Elgin
Anders_Gåsland,Anders_G%C3%A5sland
Liu_Yin_(Southern_Han),Liu_Yin_%28Southern_Han%29
Darío_Echandía,Dar%C3%ADo_Echand%C3%ADa
Nedjeljko_Mihanović,Nedjeljko_Mihanovi%C4%87
Olavo_Setúbal,Olavo_Set%C3%BAbal
Yang_Xuangan,Yang_Xuangan
Jorge_Castañeda_Gutman,Jorge_Casta%C3%B1eda_Gutman
Shiferaw_Shigute,Shiferaw_Shigute
Antonín_Zápotocký,Anton%C3%ADn_Z%C3%A1potock%C3%BD
João_Teixeira_Soares_de_Sousa,Jo%C3%A3o_Teixeira_Soares_de_Sousa
Thomas_Coffin_(pre-confederation_Canadian_politician),Thomas_Coffin_%28pre-confederation_Canadian_politician%29
Erwin_Rösener,Erwin_R%C3%B6sener
Moisés_Naím,Mois%C3%A9s_Na%C3%ADm
Sima_Qian,Sima_Qian
Hal_Stratton,Hal_Stratton
Jesús_Gil,Jes%C3%BAs_Gil
Fernando_Gutiérrez_Barrios,Fernando_Guti%C3%A9rrez_Barrios
Ernesto_Pérez_Balladares,Ernesto_P%C3%A9rez_Balladares
Moussa_Traoré,Moussa_Traor%C3%A9
"Robert_Alexander,_Baron_Alexander_of_Weedon",Robert_Alexander%2C_Baron_Alexander_of_Weedon
Xiao_Xian,Xiao_Xian
Ilir_Rusmali,Ilir_Rusmali
Chen_Fan,Chen_Fan
Jean-François_Copé,Jean-Fran%C3%A7ois_Cop%C3%A9
Igor_Pavličić,Igor_Pavli%C4%8Di%C4%87
"Brian_Paddick,_Baron_Paddick",Brian_Paddick%2C_Baron_Paddick
Hervé_Novelli,Herv%C3%A9_Novelli
Noël_Mamère,No%C3%ABl_Mam%C3%A8re
"William_Legge,_10th_Earl_of_Dartmouth",William_Legge%2C_10th_Earl_of_Dartmouth
Éamon_Ó_Cuív,%C3%89amon_%C3%93_Cu%C3%ADv
Petras_Vileišis,Petras_Vilei%C5%A1is
"Nicholas_Russell,_6th_Earl_Russell",Nicholas_Russell%2C_6th_Earl_Russell
Şükrü_Saracoğlu,%C5%9E%C3%BCkr%C3%BC_Saraco%C4%9Flu
Walther_Schreiber,Walther_Schreiber
Brynjólfur_Bjarnason,Brynj%C3%B3lfur_Bjarnason
Kong_Fei,Kong_Fei
Pierre-André_Périssol,Pierre-Andr%C3%A9_P%C3%A9rissol
Horace_T._Cahill,Horace_T._Cahill
Enrique_Peña_Nieto,Enrique_Pe%C3%B1a_Nieto
Theodor_von_Schön,Theodor_von_Sch%C3%B6n
Nenad_Vukasović,Nenad_Vukasovi%C4%87
Hubert_Hughes,Hubert_Hughes
Eduardo_López_de_Romaña,Eduardo_L%C3%B3pez_de_Roma%C3%B1a
A._J._John,A._J._John
Juan_Fernando_López_Aguilar,Juan_Fernando_L%C3%B3pez_Aguilar
Ramesh_Jigajinagi,Ramesh_Jigajinagi
John_Laycock,John_Laycock
José_Antonio_Carrillo,Jos%C3%A9_Antonio_Carrillo
Valeriy_Pustovoitenko,Valeriy_Pustovoitenko
Alidius_Tjarda_van_Starkenborgh_Stachouwer,Alidius_Tjarda_van_Starkenborgh_Stachouwer
Hermann_Jónasson,Hermann_J%C3%B3nasson
Pierre_Krier,Pierre_Krier
Rubén_Glaria,Rub%C3%A9n_Glaria
Édgar_Perea,%C3%89dgar_Perea
Jan_Beránek,Jan_Ber%C3%A1nek
Séamus_Robinson_(Irish_republican),S%C3%A9amus_Robinson_%28Irish_republican%29
Raúl_Jude,Ra%C3%BAl_Jude
Sun_Ru,Sun_Ru
"Antony_Moynihan,_3rd_Baron_Moynihan",Antony_Moynihan%2C_3rd_Baron_Moynihan
Inti_Muñoz_Santini,Inti_Mu%C3%B1oz_Santini
Jacques_Villeré,Jacques_Viller%C3%A9
Ljubčo_Georgievski,Ljub%C4%8Do_Georgievski
Deng_Tingzhen,Deng_Tingzhen
"Hiram_Barber,_Jr.",Hiram_Barber%2C_Jr.
Masayoshi_Ōhira,Masayoshi_%C5%8Chira
Lenín_Moreno,Len%C3%ADn_Moreno
Seán_Dorgan,Se%C3%A1n_Dorgan
Pól_Ó_Foighil,P%C3%B3l_%C3%93_Foighil
"Roger_Liddle,_Baron_Liddle",Roger_Liddle%2C_Baron_Liddle
Francisco_de_Sá_Carneiro,Francisco_de_S%C3%A1_Carneiro
Xie_Jieshi,Xie_Jieshi
Pierre_Bérégovoy,Pierre_B%C3%A9r%C3%A9govoy
Filip_Bajković,Filip_Bajkovi%C4%87
Sylvester_Turner,Sylvester_Turner
Russell_Williams_(politician),Russell_Williams_%28politician%29
Clifford_Williams_(politician),Clifford_Williams_%28politician%29
"Adolfo_Carrión,_Jr.",Adolfo_Carri%C3%B3n%2C_Jr.
"Gilbert_du_Motier,_Marquis_de_Lafayette",Gilbert_du_Motier%2C_Marquis_de_Lafayette
Ahmed_Shibani,Ahmed_Shibani
Ramón_Villeda_Morales,Ram%C3%B3n_Villeda_Morales
Rafael_Sánchez_Mazas,Rafael_S%C3%A1nchez_Mazas
Bharatsinh_Madhavsinh_Solanki,Bharatsinh_Madhavsinh_Solanki
Anton_Storch,Anton_Storch
Frédéric_Nihous,Fr%C3%A9d%C3%A9ric_Nihous
"Henry_Morgenthau,_Sr.",Henry_Morgenthau%2C_Sr.
Simeon_Daniel,Simeon_Daniel
Ólafur_Jóhannesson,%C3%93lafur_J%C3%B3hannesson
Sándor_Garbai,S%C3%A1ndor_Garbai
Gurgis_Shlaymun,Gurgis_Shlaymun
Jüri_Vilms,J%C3%BCri_Vilms
João_Soares_(politician),Jo%C3%A3o_Soares_%28politician%29
Rafael_Yglesias_Castro,Rafael_Yglesias_Castro
János_Esterházy,J%C3%A1nos_Esterh%C3%A1zy
Pierre_Nzé,Pierre_Nz%C3%A9
Tiberius_Gracchus_the_Elder,Tiberius_Gracchus_the_Elder
Enneüs_Heerma,Enne%C3%BCs_Heerma
José_Gregorio_Monagas,Jos%C3%A9_Gregorio_Monagas
Eduardo_Salhuana,Eduardo_Salhuana
Dušan_Mihajlović_(politician),Du%C5%A1an_Mihajlovi%C4%87_%28politician%29
Joaquín_Jovellar_y_Soler,Joaqu%C3%ADn_Jovellar_y_Soler
Jesús_Silva_Herzog_Flores,Jes%C3%BAs_Silva_Herzog_Flores
'Abd_al-Ilah,%27Abd_al-Ilah
Franz_Gürtner,Franz_G%C3%BCrtner
Federico_Errázuriz_Echaurren,Federico_Err%C3%A1zuriz_Echaurren
"Godfrey_Elton,_1st_Baron_Elton",Godfrey_Elton%2C_1st_Baron_Elton
Oscar_Baylón_Chacón,Oscar_Bayl%C3%B3n_Chac%C3%B3n
Andriy_Shevchenko_(politician),Andriy_Shevchenko_%28politician%29
Elizabeth_Barrett-Anderson,Elizabeth_Barrett-Anderson
"Édouard_Mortier,_duc_de_Trévise",%C3%89douard_Mortier%2C_duc_de_Tr%C3%A9vise
Artur_Mas_i_Gavarró,Artur_Mas_i_Gavarr%C3%B3
Miguel_Ángel_Rodríguez,Miguel_%C3%81ngel_Rodr%C3%ADguez
Sidónio_Pais,Sid%C3%B3nio_Pais
Dragan_Čavić,Dragan_%C4%8Cavi%C4%87
Dauda_Kamara,Dauda_Kamara
Lluís_Maria_Xirinacs,Llu%C3%ADs_Maria_Xirinacs
Juan_Rafael_Elvira_Quesada,Juan_Rafael_Elvira_Quesada
Antonio_Maccanico,Antonio_Maccanico
Gebhard_Ludwig_Himmler,Gebhard_Ludwig_Himmler
Shinzō_Abe,Shinz%C5%8D_Abe
András_Ágoston,Andr%C3%A1s_%C3%81goston
Luigi_de_Magistris_(politician),Luigi_de_Magistris_%28politician%29
"Osbert_Peake,_1st_Viscount_Ingleby",Osbert_Peake%2C_1st_Viscount_Ingleby
Vilnis_Edvīns_Bresis,Vilnis_Edv%C4%ABns_Bresis
Eleuterio_Fernández_Huidobro,Eleuterio_Fern%C3%A1ndez_Huidobro
"Richard_Trench,_2nd_Earl_of_Clancarty",Richard_Trench%2C_2nd_Earl_of_Clancarty
José_Luís_Guterres,Jos%C3%A9_Lu%C3%ADs_Guterres
"Ramon_Mitra,_Jr.",Ramon_Mitra%2C_Jr.
"Edward_Cardwell,_1st_Viscount_Cardwell",Edward_Cardwell%2C_1st_Viscount_Cardwell
José_Canalejas,Jos%C3%A9_Canalejas
Wolfgang_Schäuble,Wolfgang_Sch%C3%A4uble
Daniel_Fernández_Crespo,Daniel_Fern%C3%A1ndez_Crespo
Felipe_Pérez_Roque,Felipe_P%C3%A9rez_Roque
Louis-Mathieu_Molé,Louis-Mathieu_Mol%C3%A9
Héctor_Terán_Terán,H%C3%A9ctor_Ter%C3%A1n_Ter%C3%A1n
Ramón_Mestre,Ram%C3%B3n_Mestre
César_Raúl_Ojeda_Zubieta,C%C3%A9sar_Ra%C3%BAl_Ojeda_Zubieta
Ananías_Maidana,Anan%C3%ADas_Maidana
Emperor_Dezong_of_Tang,Emperor_Dezong_of_Tang
Javier_González_Garza,Javier_Gonz%C3%A1lez_Garza
Olle_Wästberg,Olle_W%C3%A4stberg
Hou_Sizhi,Hou_Sizhi
José_Joaquín_de_Herrera,Jos%C3%A9_Joaqu%C3%ADn_de_Herrera
Youssouf_Ouédraogo,Youssouf_Ou%C3%A9draogo
Jorge_Machiñena,Jorge_Machi%C3%B1ena
Eduardo_Bonomi,Eduardo_Bonomi
Koos_Andriessen,Koos_Andriessen
Néstor_Kirchner,N%C3%A9stor_Kirchner
Osmín_Aguirre_y_Salinas,Osm%C3%ADn_Aguirre_y_Salinas
Solofonantenaina_Razoarimihaja,Solofonantenaina_Razoarimihaja
Jaša_Tomić,Ja%C5%A1a_Tomi%C4%87
Atsutsè_Kokouvi_Agbobli,Atsuts%C3%A8_Kokouvi_Agbobli
Đỗ_Mười,%C4%90%E1%BB%97_M%C6%B0%E1%BB%9Di
Gypsy_(calypsonian),Gypsy_%28calypsonian%29
"Lewis_Vernon_Harcourt,_1st_Viscount_Harcourt",Lewis_Vernon_Harcourt%2C_1st_Viscount_Harcourt
Oscar_Camilión,Oscar_Camili%C3%B3n
Eugen_Nicolăescu,Eugen_Nicol%C4%83escu
"Juan_Ponce_Enrile,_Jr.",Juan_Ponce_Enrile%2C_Jr.
José_María_Obando,Jos%C3%A9_Mar%C3%ADa_Obando
Kenneth_Osterberger,Kenneth_Osterberger
Luis_A._Ferré,Luis_A._Ferr%C3%A9
Simón_Iturri_Patiño,Sim%C3%B3n_Iturri_Pati%C3%B1o
Basil_A._Paterson,Basil_A._Paterson
Alberto_Héber_Usher,Alberto_H%C3%A9ber_Usher
Narcís_Serra_i_Serra,Narc%C3%ADs_Serra_i_Serra
Alfred_Sambu,Alfred_Sambu
"George_Berkeley,_1st_Earl_of_Berkeley",George_Berkeley%2C_1st_Earl_of_Berkeley
Jack_Austin_(politician),Jack_Austin_%28politician%29
Abdoulaye_Sékou_Sow,Abdoulaye_S%C3%A9kou_Sow
James_Lenox-Conyngham_Chichester-Clark,James_Lenox-Conyngham_Chichester-Clark
"John_Brooke,_2nd_Viscount_Brookeborough",John_Brooke%2C_2nd_Viscount_Brookeborough
Aníbal_Cavaco_Silva,An%C3%ADbal_Cavaco_Silva
Jean_de_Chantelauze,Jean_de_Chantelauze
Liang_Chongyi,Liang_Chongyi
Joan_Peiró,Joan_Peir%C3%B3
André_Santini,Andr%C3%A9_Santini
Theodoros_Pangalos_(politician),Theodoros_Pangalos_%28politician%29
Cyril_King,Cyril_King
Yannis_Dragasakis,Yannis_Dragasakis
Nazım_Ekren,Naz%C4%B1m_Ekren
Efraím_Cardozo,Efra%C3%ADm_Cardozo
Stanisław_Haller,Stanis%C5%82aw_Haller
Jean_Mattéoli,Jean_Matt%C3%A9oli
Stian_Berger_Røsland,Stian_Berger_R%C3%B8sland
Gérard_Collomb,G%C3%A9rard_Collomb
Félix_Faure,F%C3%A9lix_Faure
Godfrey_Fetherstonhaugh,Godfrey_Fetherstonhaugh
Misheck_Kagurabadza,Misheck_Kagurabadza
Gérard_Cooreman,G%C3%A9rard_Cooreman
André_Morice,Andr%C3%A9_Morice
"Dominick_Browne,_1st_Baron_Oranmore_and_Browne",Dominick_Browne%2C_1st_Baron_Oranmore_and_Browne
Antonio_da_Costa_Fernandes,Antonio_da_Costa_Fernandes
Javier_Usabiaga_Arroyo,Javier_Usabiaga_Arroyo
Ernesto_Benedettini,Ernesto_Benedettini
José_Claudio_Wílliman,Jos%C3%A9_Claudio_W%C3%ADlliman
Néstor_Montoya,N%C3%A9stor_Montoya
Ennio_Zelioli-Lanzini,Ennio_Zelioli-Lanzini
Bruno_Bruins,Bruno_Bruins
Patterk_Netser,Patterk_Netser
Tôn_Đức_Thắng,T%C3%B4n_%C4%90%E1%BB%A9c_Th%E1%BA%AFng
Du_Zhenglun,Du_Zhenglun
Daithí_McKay,Daith%C3%AD_McKay
Velimir_Vukićević,Velimir_Vuki%C4%87evi%C4%87
Sebastián_Piñera,Sebasti%C3%A1n_Pi%C3%B1era
Jovan_Rašković,Jovan_Ra%C5%A1kovi%C4%87
Ardalan_Shekarabi,Ardalan_Shekarabi
Li_Zhuoran,Li_Zhuoran
István_Csurka,Istv%C3%A1n_Csurka
Chen_Xi,Chen_Xi
Karl_von_Müller,Karl_von_M%C3%BCller
Florencio_Durán,Florencio_Dur%C3%A1n
Arne_Næss_(politician),Arne_N%C3%A6ss_%28politician%29
Francisco_Bauzá,Francisco_Bauz%C3%A1
Héctor_Osuna_Jaime,H%C3%A9ctor_Osuna_Jaime
Siân_Berry,Si%C3%A2n_Berry
Pomponne_de_Bellièvre,Pomponne_de_Belli%C3%A8vre
Össur_Skarphéðinsson,%C3%96ssur_Skarph%C3%A9%C3%B0insson
Writings_of_Cicero,Writings_of_Cicero
Bob_Wilson_(politician),Bob_Wilson_%28politician%29
Göran_Färm,G%C3%B6ran_F%C3%A4rm
"Harold_Ford,_Jr.",Harold_Ford%2C_Jr.
Franz_Blücher,Franz_Bl%C3%BCcher
Alberto_Ruiz-Gallardón,Alberto_Ruiz-Gallard%C3%B3n
Paul_H._O'Neill,Paul_H._O%27Neill
Ma_Zhou,Ma_Zhou
José_Luis_Corcuera,Jos%C3%A9_Luis_Corcuera
Francisco_Fernández_Ordóñez,Francisco_Fern%C3%A1ndez_Ord%C3%B3%C3%B1ez
Sumaira_Malik,Sumaira_Malik
José_Relvas,Jos%C3%A9_Relvas
Fabián_Alarcón,Fabi%C3%A1n_Alarc%C3%B3n
Ahmet_Fikri_Tüzer,Ahmet_Fikri_T%C3%BCzer
"Walter_Long,_1st_Viscount_Long",Walter_Long%2C_1st_Viscount_Long
Lorenzo_Tañada,Lorenzo_Ta%C3%B1ada
Volker_Rühe,Volker_R%C3%BChe
Alpheus_ǃNaruseb,Alpheus_%C7%83Naruseb
Carlos_Pizarro_Leongómez,Carlos_Pizarro_Leong%C3%B3mez
César_Gaviria,C%C3%A9sar_Gaviria
Hermann_Höcherl,Hermann_H%C3%B6cherl
Liu_Jianzhang,Liu_Jianzhang
Sivert_Andreas_Nielsen_(1823–1904),Sivert_Andreas_Nielsen_%281823%E2%80%931904%29
Milutin_Mrkonjić,Milutin_Mrkonji%C4%87
Ejup_Ganić,Ejup_Gani%C4%87
"José_de_Elduayen,_1st_Marquis_of_the_Pazo_de_la_Merced",Jos%C3%A9_de_Elduayen%2C_1st_Marquis_of_the_Pazo_de_la_Merced
Guillermo_Fernández_Vara,Guillermo_Fern%C3%A1ndez_Vara
Zoltán_Böszörmény,Zolt%C3%A1n_B%C3%B6sz%C3%B6rm%C3%A9ny
Niceto_Alcalá-Zamora,Niceto_Alcal%C3%A1-Zamora
"Sir_John_Pakington,_4th_Baronet",Sir_John_Pakington%2C_4th_Baronet
André_Kolingba,Andr%C3%A9_Kolingba
François_Arago,Fran%C3%A7ois_Arago
Carel_Polak,Carel_Polak
Li_Yifu,Li_Yifu
Fan_Tai,Fan_Tai
Ed_DeLaney,Ed_DeLaney
Odd_Engström,Odd_Engstr%C3%B6m
"Alexandre-Théodore-Victor,_comte_de_Lameth",Alexandre-Th%C3%A9odore-Victor%2C_comte_de_Lameth
John_O'Donnell_(politician),John_O%27Donnell_%28politician%29
Zoran_Stojković,Zoran_Stojkovi%C4%87
Henk_van_Hoof,Henk_van_Hoof
Yun_Posun,Yun_Posun
François_Mitterrand,Fran%C3%A7ois_Mitterrand
Gordon_Lau,Gordon_Lau
Jaya_Prakhash_Narayan,Jaya_Prakhash_Narayan
Pierre_Méhaignerie,Pierre_M%C3%A9haignerie
Khan_Abdul_Jabbar_Khan,Khan_Abdul_Jabbar_Khan
Edward_Jones_(North_Carolina_politician),Edward_Jones_%28North_Carolina_politician%29
Jean-Pierre_Boyer,Jean-Pierre_Boyer
Joaquín_Figueroa,Joaqu%C3%ADn_Figueroa
"David_Stevens,_Baron_Stevens_of_Ludgate",David_Stevens%2C_Baron_Stevens_of_Ludgate
Čedomir_Jovanović,%C4%8Cedomir_Jovanovi%C4%87
Stéphane_Dion,St%C3%A9phane_Dion
Manea_Mănescu,Manea_M%C4%83nescu
Johan_Jørgen_Lange_Hanssen,Johan_J%C3%B8rgen_Lange_Hanssen
Mátyás_Rákosi,M%C3%A1ty%C3%A1s_R%C3%A1kosi
"Mike_Watson,_Baron_Watson_of_Invergowrie",Mike_Watson%2C_Baron_Watson_of_Invergowrie
Frans_Erasmus,Frans_Erasmus
José_Granados,Jos%C3%A9_Granados
"Samuel_Hoare,_1st_Viscount_Templewood",Samuel_Hoare%2C_1st_Viscount_Templewood
Nebojša_Radmanović,Neboj%C5%A1a_Radmanovi%C4%87
José_Aponte_Hernández,Jos%C3%A9_Aponte_Hern%C3%A1ndez
Ranil_Wickremesinghe,Ranil_Wickremesinghe
Jürgen_Trittin,J%C3%BCrgen_Trittin
Eugène_Borel,Eug%C3%A8ne_Borel
Jesús_Monzón,Jes%C3%BAs_Monz%C3%B3n
Bolesław_Roja,Boles%C5%82aw_Roja
Ramón_Allende_Padín,Ram%C3%B3n_Allende_Pad%C3%ADn
Wojciech_Trąmpczyński,Wojciech_Tr%C4%85mpczy%C5%84ski
Guy_J._Velella,Guy_J._Velella
Édouard_Daladier,%C3%89douard_Daladier
Keohokālole,Keohok%C4%81lole
Harlem_Désir,Harlem_D%C3%A9sir
Rubén_Mendoza_Ayala,Rub%C3%A9n_Mendoza_Ayala
György_Lukács,Gy%C3%B6rgy_Luk%C3%A1cs
Wilhelm_Külz,Wilhelm_K%C3%BClz
Zhu_Can,Zhu_Can
Jacobus_Johannes_Fouché,Jacobus_Johannes_Fouch%C3%A9
"Paul_Murphy,_Baron_Murphy_of_Torfaen",Paul_Murphy%2C_Baron_Murphy_of_Torfaen
"George_Villiers,_4th_Earl_of_Clarendon",George_Villiers%2C_4th_Earl_of_Clarendon
Ramón_Freire,Ram%C3%B3n_Freire
Manuel_María_Lombardini,Manuel_Mar%C3%ADa_Lombardini
Antti_Tulenheimo,Antti_Tulenheimo
William_Joseph_Denison,William_Joseph_Denison
Kristian_Johan_Bodøgaard,Kristian_Johan_Bod%C3%B8gaard
Fejzi_Alizoti,Fejzi_Alizoti
Walter_von_Keudell,Walter_von_Keudell
Aleksandra_Smiljanić,Aleksandra_Smiljani%C4%87
Vasile_Goldiș,Vasile_Goldi%C8%99
He_Shikai,He_Shikai
"Richard_Bingham,_2nd_Earl_of_Lucan",Richard_Bingham%2C_2nd_Earl_of_Lucan
David_Stewart_(Maryland_Senator),David_Stewart_%28Maryland_Senator%29
Chen_Sanli,Chen_Sanli
Paul_Quilès,Paul_Quil%C3%A8s
C._W._Armstrong,C._W._Armstrong
José_Luis_Gioja,Jos%C3%A9_Luis_Gioja
Charles_Michel,Charles_Michel
Nicolae_Filipescu,Nicolae_Filipescu
Nebojša_Krstić,Neboj%C5%A1a_Krsti%C4%87
Gábor_Demszky,G%C3%A1bor_Demszky
Gino_Giugni,Gino_Giugni
Wang_Niansun,Wang_Niansun
Félix_Gouin,F%C3%A9lix_Gouin
Mohammad_Ibrahim_Khan_Jhagra,Mohammad_Ibrahim_Khan_Jhagra
Gerrit_Viljoen,Gerrit_Viljoen
Ion_Morei,Ion_Morei
"John_Browne,_4th_Marquess_of_Sligo",John_Browne%2C_4th_Marquess_of_Sligo
Richard_Glücks,Richard_Gl%C3%BCcks
Stanisław_Thugutt,Stanis%C5%82aw_Thugutt
"Louie_R._Guenthner,_Jr.",Louie_R._Guenthner%2C_Jr.
Marie_François_Sadi_Carnot,Marie_Fran%C3%A7ois_Sadi_Carnot
Frederick_Sumaye,Frederick_Sumaye
Jack_Davis_(Illinois_politician),Jack_Davis_%28Illinois_politician%29
Hun_Zhen,Hun_Zhen
Ciarán_Cannon,Ciar%C3%A1n_Cannon
Roberto_Requião,Roberto_Requi%C3%A3o
José_Luis_Tamayo,Jos%C3%A9_Luis_Tamayo
Béla_Szántó,B%C3%A9la_Sz%C3%A1nt%C3%B3
Li_Xilie,Li_Xilie
Hakija_Pozderac,Hakija_Pozderac
Pero_Bukejlović,Pero_Bukejlovi%C4%87
Yu_Chao'en,Yu_Chao%27en
Anton_Lubowski,Anton_Lubowski
Michael_Finnegan_(Belizean_politician),Michael_Finnegan_%28Belizean_politician%29
Nikola_Poplašen,Nikola_Popla%C5%A1en
Ilie_Moscovici,Ilie_Moscovici
Lennart_Geijer,Lennart_Geijer
Jürgen_Rieger,J%C3%BCrgen_Rieger
Draško_Petrović,Dra%C5%A1ko_Petrovi%C4%87
Luis_Castañeda_Lossio,Luis_Casta%C3%B1eda_Lossio
Richard_Walther_Darré,Richard_Walther_Darr%C3%A9
Cecilia_Bannerman,Cecilia_Bannerman
Wilhelm_von_Schoen,Wilhelm_von_Schoen
José_Abílio_Osório_Soares,Jos%C3%A9_Ab%C3%ADlio_Os%C3%B3rio_Soares
Tomislav_Nikolić,Tomislav_Nikoli%C4%87
"William_Cavendish,_Marquess_of_Hartington",William_Cavendish%2C_Marquess_of_Hartington
Paul_Vergès,Paul_Verg%C3%A8s
Shehu_Musa_Yar'Adua,Shehu_Musa_Yar%27Adua
Richard_W._Anane,Richard_W._Anane
Emilio_Flores_Domínguez,Emilio_Flores_Dom%C3%ADnguez
José_Vicente_Rangel,Jos%C3%A9_Vicente_Rangel
Sahibzada_Mohammad_Kursheed,Sahibzada_Mohammad_Kursheed
J._Bennett_Johnston,J._Bennett_Johnston
Shi_Guangsheng,Shi_Guangsheng
Benigno_Álvares,Benigno_%C3%81lvares
"Robert_Bourke,_1st_Baron_Connemara",Robert_Bourke%2C_1st_Baron_Connemara
András_Bozóki,Andr%C3%A1s_Boz%C3%B3ki
Nand_Kishore_Yadav_(SP),Nand_Kishore_Yadav_%28SP%29
"Sir_John_Brunner,_1st_Baronet",Sir_John_Brunner%2C_1st_Baronet
Sam_Adams_(Oregon_politician),Sam_Adams_%28Oregon_politician%29
Roger_Goldsworthy_(politician),Roger_Goldsworthy_%28politician%29
Indalecio_Liévano,Indalecio_Li%C3%A9vano
"Frederick_Pethick-Lawrence,_1st_Baron_Pethick-Lawrence",Frederick_Pethick-Lawrence%2C_1st_Baron_Pethick-Lawrence
Tan_Goan-kong,Tan_Goan-kong
Mümtaz_Soysal,M%C3%BCmtaz_Soysal
William_Lightfoot,William_Lightfoot
Manny_Shinwell,Manny_Shinwell
Máximo_Santos,M%C3%A1ximo_Santos
"Maurice_Saatchi,_Baron_Saatchi",Maurice_Saatchi%2C_Baron_Saatchi
"Herbrand_Sackville,_9th_Earl_De_La_Warr",Herbrand_Sackville%2C_9th_Earl_De_La_Warr
Harry_Fang,Harry_Fang
Børge_Brende,B%C3%B8rge_Brende
"Jose_Cojuangco,_Jr.",Jose_Cojuangco%2C_Jr.
Janez_Janša,Janez_Jan%C5%A1a
Yakov_Popok,Yakov_Popok
Karel_Kramář,Karel_Kram%C3%A1%C5%99
Tomas_Osmeña,Tomas_Osme%C3%B1a
Félix_Paiva,F%C3%A9lix_Paiva
Tomás_Gutiérrez,Tom%C3%A1s_Guti%C3%A9rrez
León_Aillaud,Le%C3%B3n_Aillaud
Shalva_Eliava,Shalva_Eliava
Pierre_de_Chevigné,Pierre_de_Chevign%C3%A9
Teodor_Meleșcanu,Teodor_Mele%C8%99canu
José_Jaime_Pierluisi,Jos%C3%A9_Jaime_Pierluisi
José_Calvo_Sotelo,Jos%C3%A9_Calvo_Sotelo
Peder_P._Næsheim,Peder_P._N%C3%A6sheim
Józef_Haller,J%C3%B3zef_Haller
Hideo_Usui,Hideo_Usui
Władysław_Anders,W%C5%82adys%C5%82aw_Anders
Jose_Chemo_Soto,Jose_Chemo_Soto
Brian_Moore_(political_activist),Brian_Moore_%28political_activist%29
N._Kumaraguruparan,N._Kumaraguruparan
Richard_von_Weizsäcker,Richard_von_Weizs%C3%A4cker
"Edward_Stettinius,_Jr.",Edward_Stettinius%2C_Jr.
Jiří_Čunek,Ji%C5%99%C3%AD_%C4%8Cunek
Alphonse_Massamba-Débat,Alphonse_Massamba-D%C3%A9bat
Davíð_Oddsson,Dav%C3%AD%C3%B0_Oddsson
Ivo_Perišin,Ivo_Peri%C5%A1in
Manfred_Wörner,Manfred_W%C3%B6rner
