names_u,names_q
Terry_Miller_(politician),Terry_Miller_%28politician%29
Foua_Toloa,Foua_Toloa
Martin_Heydon,Martin_Heydon
Ruth_Davidson,Ruth_Davidson
Peter_Mokaba,Peter_Mokaba
Eri_Tokunaga,Eri_Tokunaga
Modulf_Aukan,Modulf_Aukan
Henry_Harvey_Vivian,Henry_Harvey_Vivian
Chandrapal_Singh_Yadav,Chandrapal_Singh_Yadav
Mickey_Kantor,Mickey_Kantor
Frans_Weekers,Frans_Weekers
Adolfo_Canepa,Adolfo_Canepa
Kevin_J._Murphy_(politician),Kevin_J._Murphy_%28politician%29
Merera_Gudina,Merera_Gudina
Edgar_Tekere,Edgar_Tekere
Claude_Jeannerot,Claude_Jeannerot
Michiel_Holtackers,Michiel_Holtackers
Gregory_So,Gregory_So
Demba_Diop,Demba_Diop
Victor_G._Atiyeh,Victor_G._Atiyeh
William_Paine_Lord,William_Paine_Lord
S._Srinivasa_Iyengar,S._Srinivasa_Iyengar
Karanam_Balaram_Krishna_Murthy,Karanam_Balaram_Krishna_Murthy
Hilgard_Muller,Hilgard_Muller
Sin_Chung-kai,Sin_Chung-kai
M._K._Muneer,M._K._Muneer
Alex_Boraine,Alex_Boraine
John_McCourt,John_McCourt
Thomas_Jefferson,Thomas_Jefferson
Brian_Maginess,Brian_Maginess
Mohamed_Nasheed,Mohamed_Nasheed
Jock_Scott,Jock_Scott
Li_Lanqing,Li_Lanqing
Chris_Redfern,Chris_Redfern
Bill_Anoatubby,Bill_Anoatubby
Linda_Burney,Linda_Burney
Bernard_C._Parks,Bernard_C._Parks
Hamilton_Fish_II,Hamilton_Fish_II
Prabha_Rau,Prabha_Rau
James_Carlisle,James_Carlisle
Hella_Wuolijoki,Hella_Wuolijoki
Syed_Ata_Ullah_Shah_Bukhari,Syed_Ata_Ullah_Shah_Bukhari
Camille_Gravel,Camille_Gravel
Norman_Cafik,Norman_Cafik
Luis_Arana,Luis_Arana
Margaret_MacDonald_(social_reformer),Margaret_MacDonald_%28social_reformer%29
Bill_Sizemore,Bill_Sizemore
Salvatore_Cuffaro,Salvatore_Cuffaro
Fred_Riebeling,Fred_Riebeling
Sotero_Laurel,Sotero_Laurel
David_L._Cornwell,David_L._Cornwell
Erhard_Krack,Erhard_Krack
Alain_Destexhe,Alain_Destexhe
David_Wijnkoop,David_Wijnkoop
Magnhild_Meltveit_Kleppa,Magnhild_Meltveit_Kleppa
Mian_Muhibullah_Kakakhel,Mian_Muhibullah_Kakakhel
Pierre_Guillaumat,Pierre_Guillaumat
Jacobus_Gideon_Nel_Strauss,Jacobus_Gideon_Nel_Strauss
Pol_Pot,Pol_Pot
Edward_T._Begay,Edward_T._Begay
Kim_Craitor,Kim_Craitor
Magomedsalam_Magomedov,Magomedsalam_Magomedov
Stephen_S._Harding,Stephen_S._Harding
Birgitta_Ohlsson,Birgitta_Ohlsson
Eamon_Ryan,Eamon_Ryan
Thomas_Irwin,Thomas_Irwin
Robert_Docking,Robert_Docking
B._Munuswamy_Naidu,B._Munuswamy_Naidu
Alexander_Shlyakhturov,Alexander_Shlyakhturov
David_Li,David_Li
Matatumua_Maimoana,Matatumua_Maimoana
Katsuhito_Yokokume,Katsuhito_Yokokume
Jeremy_Cronin,Jeremy_Cronin
Perez_Morton,Perez_Morton
Timothy_O'Donovan,Timothy_O%27Donovan
Lawali_Shuaibu,Lawali_Shuaibu
Kazenambo_Kazenambo,Kazenambo_Kazenambo
Nikolaos_Stratos,Nikolaos_Stratos
George_W._Jones,George_W._Jones
Vladimir_Novosiad,Vladimir_Novosiad
Charles_Rosenthal,Charles_Rosenthal
Hugh_Poulin,Hugh_Poulin
Knut_Severin_Jakobsen_Vik,Knut_Severin_Jakobsen_Vik
Kushabhau_Thakre,Kushabhau_Thakre
Gulan_Avci,Gulan_Avci
Lourie_Bosman,Lourie_Bosman
Miguel_Samper_Agudelo,Miguel_Samper_Agudelo
Domitien_Ndayizeye,Domitien_Ndayizeye
Michel_d'Ornano,Michel_d%27Ornano
Fritz_Kuhn,Fritz_Kuhn
Cerge_Remonde,Cerge_Remonde
Moses_Katjiuongua,Moses_Katjiuongua
Frederick_Fung,Frederick_Fung
Michael_Ashikodi_Agbamuche,Michael_Ashikodi_Agbamuche
Abu_Hena,Abu_Hena
Maxine_Horner,Maxine_Horner
Bill_Kennemer,Bill_Kennemer
Christian_Tybring-Gjedde,Christian_Tybring-Gjedde
Rafael_Bielsa,Rafael_Bielsa
Daniel_Mora,Daniel_Mora
Harold_Nicolson,Harold_Nicolson
V._N._Janaki,V._N._Janaki
Carol_Liu,Carol_Liu
Abdolreza_Mesri,Abdolreza_Mesri
Jason_Rae,Jason_Rae
Choudhry_Rahmat_Ali,Choudhry_Rahmat_Ali
Paul_Davys,Paul_Davys
James_J._Davis,James_J._Davis
Roman_Giertych,Roman_Giertych
Alberto_Selva,Alberto_Selva
Bill_Campbell_(mayor),Bill_Campbell_%28mayor%29
Zhou_Wenzhong_(diplomat),Zhou_Wenzhong_%28diplomat%29
Charles_Ridgely_II,Charles_Ridgely_II
Charmaine_Tavares,Charmaine_Tavares
Mette_Hanekamhaug,Mette_Hanekamhaug
Lincoln_Alexander,Lincoln_Alexander
Abdel_Hakim_Amer,Abdel_Hakim_Amer
Gianfranco_Fini,Gianfranco_Fini
Antonio_Villaraigosa,Antonio_Villaraigosa
Elie_Hobeika,Elie_Hobeika
Evan_E._Settle,Evan_E._Settle
Charles_Henry_Wilson_(Conservative_politician),Charles_Henry_Wilson_%28Conservative_politician%29
José_Núñez_de_Cáceres,Jos%C3%A9_N%C3%BA%C3%B1ez_de_C%C3%A1ceres
Charles_Chauvel_(politician),Charles_Chauvel_%28politician%29
Boni_Haruna,Boni_Haruna
Brad_Sherman,Brad_Sherman
George_H._W._Bush,George_H._W._Bush
Arthur_W._Mitchell,Arthur_W._Mitchell
Mark_Farrell_(politician),Mark_Farrell_%28politician%29
David_Hunter_(New_South_Wales_politician),David_Hunter_%28New_South_Wales_politician%29
Leonid_Reiman,Leonid_Reiman
Theo_Thurlings,Theo_Thurlings
Anwar_Sadat,Anwar_Sadat
James_B._Longley,James_B._Longley
James_Withycombe,James_Withycombe
Joel_Brand,Joel_Brand
W._Willard_Wirtz,W._Willard_Wirtz
Eugen_Bircher,Eugen_Bircher
Annemie_Neyts-Uyttebroeck,Annemie_Neyts-Uyttebroeck
Tadeusz_Mazowiecki,Tadeusz_Mazowiecki
Atish_Chandra_Sinha,Atish_Chandra_Sinha
Steve_Gallardo,Steve_Gallardo
Roberta_McRae,Roberta_McRae
Benjamin_Poponawa,Benjamin_Poponawa
Ed_Nijpels,Ed_Nijpels
Nwafor_Orizu,Nwafor_Orizu
Edward_Robeson_Taylor,Edward_Robeson_Taylor
Samuel_Bigger,Samuel_Bigger
Tian_Songyao,Tian_Songyao
Michael_Tetzschner,Michael_Tetzschner
Percy_Saint,Percy_Saint
William_Warren_Barbour,William_Warren_Barbour
Ben_Cannon,Ben_Cannon
Jeremiah_Henry_Murphy,Jeremiah_Henry_Murphy
Tim_Eustace,Tim_Eustace
Ivan_Tovstukha,Ivan_Tovstukha
Joseph_Bruno,Joseph_Bruno
Irene_Mathyssen,Irene_Mathyssen
Abu_Nasar_Khan_Choudhury,Abu_Nasar_Khan_Choudhury
Georgios_Kafantaris,Georgios_Kafantaris
Davis_Filfred,Davis_Filfred
William_Henry_Gregory,William_Henry_Gregory
Umashree,Umashree
Valentina_Buliga,Valentina_Buliga
Guilherme_Leal,Guilherme_Leal
Jose_Emmanuel_Carlos,Jose_Emmanuel_Carlos
"Patricia_Scotland,_Baroness_Scotland_of_Asthal",Patricia_Scotland%2C_Baroness_Scotland_of_Asthal
Peter_Shore,Peter_Shore
Winona_LaDuke,Winona_LaDuke
Prakash_Vir_Shastri,Prakash_Vir_Shastri
Manuel_Bonilla,Manuel_Bonilla
Charles_F._Ogden,Charles_F._Ogden
Frank_J._Brasco,Frank_J._Brasco
Ling_How_Doong,Ling_How_Doong
Carin_Jämtin,Carin_J%C3%A4mtin
Charlene_Drew_Jarvis,Charlene_Drew_Jarvis
Carl_Sibbern,Carl_Sibbern
Edward_Douglass_White,Edward_Douglass_White
Sindhu_Joy,Sindhu_Joy
Tai_Chi-tao,Tai_Chi-tao
Romualdo_Pacheco,Romualdo_Pacheco
Charles_Coghlan_(politician),Charles_Coghlan_%28politician%29
Anne_Sophie_Hunstad,Anne_Sophie_Hunstad
Jerrold_Nadler,Jerrold_Nadler
Dany_Morin,Dany_Morin
Pierre_Moussa,Pierre_Moussa
Dana_Rosemary_Scallon,Dana_Rosemary_Scallon
Karl_Selter,Karl_Selter
Jean-Baptiste_Bienvenu-Martin,Jean-Baptiste_Bienvenu-Martin
Stavros_Lambrinidis,Stavros_Lambrinidis
Leila_de_Lima,Leila_de_Lima
Roberto_Castelli,Roberto_Castelli
Gail_Riecken,Gail_Riecken
Ariel_Sharon,Ariel_Sharon
Chelsa_Wagner,Chelsa_Wagner
Patsy_Ticer,Patsy_Ticer
Tritan_Shehu,Tritan_Shehu
Hartmann_Lauterbacher,Hartmann_Lauterbacher
George_Jivajirao_Scindia,George_Jivajirao_Scindia
Catherine_Cortez_Masto,Catherine_Cortez_Masto
Christoph_Ahlhaus,Christoph_Ahlhaus
Sally_Pederson,Sally_Pederson
Chor_Chee_Heung,Chor_Chee_Heung
Henry_Pollock,Henry_Pollock
Nuritdin_Mukhitdinov,Nuritdin_Mukhitdinov
Ernest_George_Jansen,Ernest_George_Jansen
Jean_Augustine,Jean_Augustine
Pyotr_Stolypin,Pyotr_Stolypin
Akiva_Nof,Akiva_Nof
Ali_Osman_Taha,Ali_Osman_Taha
Marc_Godbout,Marc_Godbout
Pat_Brister,Pat_Brister
Abu_Zahar_Ujang,Abu_Zahar_Ujang
Jaswant_Singh,Jaswant_Singh
Mohammad_Asghar,Mohammad_Asghar
Dorothy_Buxton,Dorothy_Buxton
Sven-Erik_Svedman,Sven-Erik_Svedman
Guy-Patrice_Lumumba,Guy-Patrice_Lumumba
Ravi_Narayana_Reddy,Ravi_Narayana_Reddy
Ya'akov_Meridor,Ya%27akov_Meridor
Clara_Gowases,Clara_Gowases
Giancarlo_Pajetta,Giancarlo_Pajetta
Dragan_Veselinov,Dragan_Veselinov
Giuseppe_Medici,Giuseppe_Medici
Francis_Lewis_Cardozo,Francis_Lewis_Cardozo
Luan_Da,Luan_Da
Edward_R._Pease,Edward_R._Pease
Charlotte_Bischoff,Charlotte_Bischoff
John_Galbally,John_Galbally
Dominic_Motikoe,Dominic_Motikoe
Joseph_Rainey,Joseph_Rainey
Frank_Willan_(rower),Frank_Willan_%28rower%29
Seif_Sharif_Hamad,Seif_Sharif_Hamad
Joseph_Cefai,Joseph_Cefai
Ijaz-ul-Haq,Ijaz-ul-Haq
Hafez_al-Assad,Hafez_al-Assad
Oloff_Johannes_Truter,Oloff_Johannes_Truter
Kenneth_Hahn,Kenneth_Hahn
Mike_Lamin,Mike_Lamin
Lorenzo_I._De_Leon_Guerrero,Lorenzo_I._De_Leon_Guerrero
France_Cukjati,France_Cukjati
Marie-Rose_Morel,Marie-Rose_Morel
Amado_Boudou,Amado_Boudou
Valentin_Korabelnikov,Valentin_Korabelnikov
John_Joseph_Lee,John_Joseph_Lee
Quinim_Pholsena,Quinim_Pholsena
Vissarion_Lominadze,Vissarion_Lominadze
Ayla_Akat_Ata,Ayla_Akat_Ata
Bouthaina_Shaaban,Bouthaina_Shaaban
Terence_MacSwiney,Terence_MacSwiney
Bob_Hogg,Bob_Hogg
Li_Guohao_(engineer),Li_Guohao_%28engineer%29
Sandra_Day_O'Connor,Sandra_Day_O%27Connor
Troy_Eid,Troy_Eid
Li_Hongzhang,Li_Hongzhang
George_Cadle_Price,George_Cadle_Price
Nadia_Hilou,Nadia_Hilou
Huo_Guang,Huo_Guang
Manuel_Morato,Manuel_Morato
Oddmund_Hammerstad,Oddmund_Hammerstad
Renan_Calheiros,Renan_Calheiros
Joan_Burton,Joan_Burton
Fernando_Solanas,Fernando_Solanas
Jacqueline_Fehr,Jacqueline_Fehr
J._Anbazhagan,J._Anbazhagan
Meir_Sheetrit,Meir_Sheetrit
H._V._Hande,H._V._Hande
Andrew_Scheer,Andrew_Scheer
Abraham_Albert_Heaps,Abraham_Albert_Heaps
Bernard_Percival,Bernard_Percival
Hans_Blix,Hans_Blix
Supyan_Abdullayev,Supyan_Abdullayev
Peter_Tomaily,Peter_Tomaily
Bright_Rwamirama,Bright_Rwamirama
Arthur_Quintal_I,Arthur_Quintal_I
Bautista_van_Schouwen,Bautista_van_Schouwen
Jacob_Holgate,Jacob_Holgate
Alfred_Hindmarsh,Alfred_Hindmarsh
Charles_Tillon,Charles_Tillon
Qadir_Magsi,Qadir_Magsi
Omar_Davies,Omar_Davies
Wong_Yung-kan,Wong_Yung-kan
Klaus_Fuchs,Klaus_Fuchs
Pretaap_Radhakishun,Pretaap_Radhakishun
Einar_Li,Einar_Li
Shangguan_Wan'er,Shangguan_Wan%27er
Jan_Rokita,Jan_Rokita
B._Parameswaran,B._Parameswaran
Jimmy_Walker,Jimmy_Walker
John_A._Caldwell,John_A._Caldwell
Panakkad_Shihab_Thangal,Panakkad_Shihab_Thangal
Lina_Loh,Lina_Loh
Nikolai_Bukharin,Nikolai_Bukharin
Elena_Băsescu,Elena_B%C4%83sescu
Russell_Benjamin_Harrison,Russell_Benjamin_Harrison
Joseph_H._Walker_(Massachusetts_speaker),Joseph_H._Walker_%28Massachusetts_speaker%29
Ramon_Bagatsing,Ramon_Bagatsing
John_Freeman_(British_politician),John_Freeman_%28British_politician%29
Ali_Bongo_Ondimba,Ali_Bongo_Ondimba
Robert_Lepikson,Robert_Lepikson
Joe_Modise,Joe_Modise
Matia_Kasaija,Matia_Kasaija
Ebba_Lodden,Ebba_Lodden
Sam_Katz_(Philadelphia),Sam_Katz_%28Philadelphia%29
Richard_A._Devine,Richard_A._Devine
Adjie_Massaid,Adjie_Massaid
Sandro_Sandri,Sandro_Sandri
Rachmat_Witoelar,Rachmat_Witoelar
Lars_Korvald,Lars_Korvald
Renaud_Donnedieu_de_Vabres,Renaud_Donnedieu_de_Vabres
Peter_Ittinuar,Peter_Ittinuar
Ahmed_Ould_Daddah,Ahmed_Ould_Daddah
Marilyn_Chambers,Marilyn_Chambers
Monja_Roindefo,Monja_Roindefo
Ottar_Lie,Ottar_Lie
Dayton_Baptiste,Dayton_Baptiste
Roy_Bradford,Roy_Bradford
Erich_von_dem_Bach-Zelewski,Erich_von_dem_Bach-Zelewski
Dominick_Dubh_Lynch,Dominick_Dubh_Lynch
Regalado_Maambong,Regalado_Maambong
Clodovaldo_Ruffato,Clodovaldo_Ruffato
William_Hinson_Cole,William_Hinson_Cole
Steve_Gilchrist,Steve_Gilchrist
Chiang_Kai-shek,Chiang_Kai-shek
Johnson_Roussety,Johnson_Roussety
Dawn_Butler,Dawn_Butler
R._B._Walden,R._B._Walden
John_Kelsay_(judge),John_Kelsay_%28judge%29
Volk_Gebhardt,Volk_Gebhardt
"John_Hervey,_2nd_Baron_Hervey",John_Hervey%2C_2nd_Baron_Hervey
Thakur_Ram_Lal,Thakur_Ram_Lal
J._Irving_Whalley,J._Irving_Whalley
Dan_Newman,Dan_Newman
Heydar_Aliyev,Heydar_Aliyev
Kaysone_Phomvihane,Kaysone_Phomvihane
John_Sanness,John_Sanness
Musa_Usman,Musa_Usman
Patricia_de_Lille,Patricia_de_Lille
Merrick_Cockell,Merrick_Cockell
Uche_Chukwumerije,Uche_Chukwumerije
Denny_Smith,Denny_Smith
Claudia_Olsen,Claudia_Olsen
Alex_Triantafilou,Alex_Triantafilou
Balakh_Sher_Mazari,Balakh_Sher_Mazari
Chuka_Umunna,Chuka_Umunna
Dick_Matenje,Dick_Matenje
Richard_Amery,Richard_Amery
Benjamin_Netanyahu,Benjamin_Netanyahu
Milton_Street,Milton_Street
Vincent_Van_Quickenborne,Vincent_Van_Quickenborne
Grigore_Iunian,Grigore_Iunian
Victor_Brailovsky,Victor_Brailovsky
Mmbara_Hulisani_Kevin,Mmbara_Hulisani_Kevin
Frans_Schollaert,Frans_Schollaert
Nik_Abdul_Aziz_Nik_Mat,Nik_Abdul_Aziz_Nik_Mat
Engelbert_Besednjak,Engelbert_Besednjak
Manitok_Thompson,Manitok_Thompson
Zanele_kaMagwaza-Msibi,Zanele_kaMagwaza-Msibi
Rock_Pidjot,Rock_Pidjot
Rolf_Schlierer,Rolf_Schlierer
France_Littlewood,France_Littlewood
Robert_B._Warden,Robert_B._Warden
Robert_R._Thomas,Robert_R._Thomas
Pedro_Tenorio,Pedro_Tenorio
Alfio_Piva,Alfio_Piva
Ed_Anker,Ed_Anker
Peng_Peiyun,Peng_Peiyun
Allah_Bukhsh_Karim_Bukhsh_Brohi,Allah_Bukhsh_Karim_Bukhsh_Brohi
Joe_Debono_Grech,Joe_Debono_Grech
Henry_Maynard,Henry_Maynard
Schalk_Willem_Burger,Schalk_Willem_Burger
Salman_Khurshid,Salman_Khurshid
David_Onley,David_Onley
Polad_Bülbüloğlu,Polad_B%C3%BClb%C3%BClo%C4%9Flu
Mir_Bahadur_Khan_Khoso,Mir_Bahadur_Khan_Khoso
Giuseppe_Pericu,Giuseppe_Pericu
Nicolae_Xenopol,Nicolae_Xenopol
Mustapha_Ben_Jafar,Mustapha_Ben_Jafar
Tuilaepa_Aiono_Sailele_Malielegaoi,Tuilaepa_Aiono_Sailele_Malielegaoi
John_G._Richardson,John_G._Richardson
Eduard_Wald,Eduard_Wald
Garrett_Mason,Garrett_Mason
Ali_wad_Hilu,Ali_wad_Hilu
Lottie_Shackelford,Lottie_Shackelford
María_Antonia_Trujillo,Mar%C3%ADa_Antonia_Trujillo
Paulina_Ayala,Paulina_Ayala
Stewart_Maxwell,Stewart_Maxwell
Xavier_Brasseur,Xavier_Brasseur
Hans_Janmaat,Hans_Janmaat
Willie_Marais,Willie_Marais
Rudolf_Seiters,Rudolf_Seiters
John_Webster_(governor),John_Webster_%28governor%29
Cristian_David,Cristian_David
Tito_Biel,Tito_Biel
Waldemar_F._A._Wendt,Waldemar_F._A._Wendt
Edwin_F._Hunter,Edwin_F._Hunter
Moshe_Kol,Moshe_Kol
Alfonso_Papa,Alfonso_Papa
Yoshimasa_Hayashi,Yoshimasa_Hayashi
Kamarou_Fassassi,Kamarou_Fassassi
C._H._Vijayashankar,C._H._Vijayashankar
Kintu_Musoke,Kintu_Musoke
Christine_Moore_(politician),Christine_Moore_%28politician%29
Tony_Peraica,Tony_Peraica
Ferdinand_Marcos,Ferdinand_Marcos
Michael_Bennet,Michael_Bennet
Isa_Gambar,Isa_Gambar
Ibn_Saud,Ibn_Saud
Dixon_Hall_Lewis,Dixon_Hall_Lewis
"José_Baquíjano_y_Carrillo,_Count_of_Vistaflorida",Jos%C3%A9_Baqu%C3%ADjano_y_Carrillo%2C_Count_of_Vistaflorida
Fred_Rose_(politician),Fred_Rose_%28politician%29
Subramaniam_Sinniah,Subramaniam_Sinniah
Wu_Yi,Wu_Yi
Hugh_Gordon_Cummins,Hugh_Gordon_Cummins
Jendayi_Frazer,Jendayi_Frazer
Lars_Barfoed,Lars_Barfoed
Richard_H._Truly,Richard_H._Truly
Tosiwo_Nakayama,Tosiwo_Nakayama
Pansy_Wong,Pansy_Wong
Bechor-Shalom_Sheetrit,Bechor-Shalom_Sheetrit
Paul_Doumer,Paul_Doumer
Stef_Blok,Stef_Blok
Pervez_Musharraf,Pervez_Musharraf
Agnes_Devanadera,Agnes_Devanadera
Ruth_Ellen_Brosseau,Ruth_Ellen_Brosseau
Publio_Fiori,Publio_Fiori
Rudolf_Jung,Rudolf_Jung
Jean_Kambanda,Jean_Kambanda
Kellie_Leitch,Kellie_Leitch
Gurusaday_Dutt,Gurusaday_Dutt
Richard_T._Hanna,Richard_T._Hanna
Gamini_Fonseka,Gamini_Fonseka
María_Teresa_Fernández_de_la_Vega,Mar%C3%ADa_Teresa_Fern%C3%A1ndez_de_la_Vega
Rodney_Connor,Rodney_Connor
Jan_Pronk,Jan_Pronk
Paudge_Connolly,Paudge_Connolly
Zhao_Hengti,Zhao_Hengti
Kim_Traavik,Kim_Traavik
Sayed_Hyderali_Shihab_Thangal,Sayed_Hyderali_Shihab_Thangal
Marek_Siwiec,Marek_Siwiec
Frank_Whitehead,Frank_Whitehead
I._Periyasamy,I._Periyasamy
Joop_Atsma,Joop_Atsma
Mike_Rann,Mike_Rann
Yoshihide_Suga,Yoshihide_Suga
Hyde_Onuaguluchi,Hyde_Onuaguluchi
Gry_Larsen,Gry_Larsen
Jim_Slattery,Jim_Slattery
Thangam_Thennarasu,Thangam_Thennarasu
Loretta_Sanchez,Loretta_Sanchez
Peter_Coleman,Peter_Coleman
Marielle_de_Sarnez,Marielle_de_Sarnez
Guri_Ingebrigtsen,Guri_Ingebrigtsen
Kanaung_Mintha,Kanaung_Mintha
Ivan_Goremykin,Ivan_Goremykin
Arturo_Vallarino,Arturo_Vallarino
Sharon_Dijksma,Sharon_Dijksma
Elizabeth_Furse,Elizabeth_Furse
Pedro_de_Alberni,Pedro_de_Alberni
Alain_Juppé,Alain_Jupp%C3%A9
Bill_Janklow,Bill_Janklow
Heinrich_Rau,Heinrich_Rau
Zou_Yu,Zou_Yu
Leopold_Takawira,Leopold_Takawira
Eustachy_Sapieha,Eustachy_Sapieha
Roilo_Golez,Roilo_Golez
Liao_Chengzhi,Liao_Chengzhi
Christopher_Harvie,Christopher_Harvie
Daniel_C._Esty,Daniel_C._Esty
Ottmar_Schreiner,Ottmar_Schreiner
Bill_Daniel,Bill_Daniel
Thomas_Byrne_(Meath_politician),Thomas_Byrne_%28Meath_politician%29
Carolene_Mays,Carolene_Mays
Harold_L._Ickes,Harold_L._Ickes
Dan_Kildee,Dan_Kildee
Dalip_Singh_Saund,Dalip_Singh_Saund
Eliseo_Payán,Eliseo_Pay%C3%A1n
Steven_Horsford,Steven_Horsford
Specioza_Kazibwe,Specioza_Kazibwe
Nathu_Singh_Gurjar,Nathu_Singh_Gurjar
Ludvig_Enge,Ludvig_Enge
Andrew_Romanoff,Andrew_Romanoff
Justine_Lumumba_Kasule,Justine_Lumumba_Kasule
Adolph_Joffe,Adolph_Joffe
Anugrah_Narayan_Sinha,Anugrah_Narayan_Sinha
Edward_Mahama,Edward_Mahama
Rubel_Phillips,Rubel_Phillips
Nathalie_Kosciusko-Morizet,Nathalie_Kosciusko-Morizet
Ali_Muhammad_Mujawar,Ali_Muhammad_Mujawar
Gus_Macdonald,Gus_Macdonald
Steve_Tobocman,Steve_Tobocman
Edmond_Leburton,Edmond_Leburton
William_F._Galvin,William_F._Galvin
Mozaffar_Alam,Mozaffar_Alam
Catherine_Obianuju_Acholonu,Catherine_Obianuju_Acholonu
Mary_L._Washington,Mary_L._Washington
Roberto_Prats,Roberto_Prats
J._Geeta_Reddy,J._Geeta_Reddy
James_Wapakhabulo,James_Wapakhabulo
Adrian_Dix,Adrian_Dix
Emmanouil_Tsouderos,Emmanouil_Tsouderos
Alexander_Zhilkin,Alexander_Zhilkin
Philip_Cezar,Philip_Cezar
Thomas_Fitch_(politician),Thomas_Fitch_%28politician%29
Kasim_Razvi,Kasim_Razvi
Jason_Hu,Jason_Hu
Fiona_Richardson,Fiona_Richardson
Barry_Commoner,Barry_Commoner
Hamish_MacIntyre,Hamish_MacIntyre
George_Seawright,George_Seawright
Janet_Jagan,Janet_Jagan
Nehama_Ronen,Nehama_Ronen
Jose_Diokno,Jose_Diokno
Mary_Bono,Mary_Bono
Thomas_DiNapoli,Thomas_DiNapoli
Volk_Guertner,Volk_Guertner
Hugo_Schiltz,Hugo_Schiltz
Kandia_Milton,Kandia_Milton
Maura_D._Corrigan,Maura_D._Corrigan
Ruslan_Amerkhanov,Ruslan_Amerkhanov
Mohamed_Ahmed_Alin,Mohamed_Ahmed_Alin
L._Grace_Spencer,L._Grace_Spencer
Gretchen_Brewin,Gretchen_Brewin
Ove_Rode,Ove_Rode
Lynn_Schenk,Lynn_Schenk
Dirk_Van_Mechelen,Dirk_Van_Mechelen
Earl_Blumenauer,Earl_Blumenauer
Abul_Kashem,Abul_Kashem
Lopo_do_Nascimento,Lopo_do_Nascimento
Matthias_McDonnell_Bodkin,Matthias_McDonnell_Bodkin
Alphonse_J._Jackson,Alphonse_J._Jackson
Felipe_Alcaraz,Felipe_Alcaraz
Michael_Yeats,Michael_Yeats
Enrico_De_Nicola,Enrico_De_Nicola
Bill_de_Blasio,Bill_de_Blasio
Ibad_Rehman,Ibad_Rehman
Vladimir_Hotineanu,Vladimir_Hotineanu
Rong_Yiren,Rong_Yiren
Sergio_Flamigni,Sergio_Flamigni
Juan_Bandini,Juan_Bandini
Joseph_J._Costello,Joseph_J._Costello
George_Rajapaksa,George_Rajapaksa
Kalla_Gertze,Kalla_Gertze
Viktor_Tolokonsky,Viktor_Tolokonsky
Charles_Nqakula,Charles_Nqakula
Bakyt_Beshimov,Bakyt_Beshimov
Britta_Böhler,Britta_B%C3%B6hler
Samuel_William_Jacobs,Samuel_William_Jacobs
Sjafruddin_Prawiranegara,Sjafruddin_Prawiranegara
Leopold_Figl,Leopold_Figl
Zell_Miller,Zell_Miller
Robert_F._Bradford,Robert_F._Bradford
Nigel_Griffiths,Nigel_Griffiths
Jessie_Duarte,Jessie_Duarte
Jale_Baba,Jale_Baba
Charles_E._McKenzie,Charles_E._McKenzie
Jing_Yuexiu,Jing_Yuexiu
Enoch_T._Nix,Enoch_T._Nix
Axel_Oxenstierna,Axel_Oxenstierna
Christian_Fredrik_Michelet_(politician),Christian_Fredrik_Michelet_%28politician%29
Eugen_Rozvan,Eugen_Rozvan
S._Jayakumar,S._Jayakumar
Sergei_Storchak,Sergei_Storchak
Linda_Lanzillotta,Linda_Lanzillotta
Nora_Sun,Nora_Sun
Darrel_Baldock,Darrel_Baldock
Jeff_Smith_(Missouri_politician),Jeff_Smith_%28Missouri_politician%29
Grigory_Potemkin,Grigory_Potemkin
John_Nkomo,John_Nkomo
Ghulam_Mohammad_Shah,Ghulam_Mohammad_Shah
Robert_P._Dunlap,Robert_P._Dunlap
Santiago_Iglesias,Santiago_Iglesias
Mat_Herben,Mat_Herben
K._P._P._Samy,K._P._P._Samy
Somkid_Jatusripitak,Somkid_Jatusripitak
Pedro_Perea,Pedro_Perea
Stephen_Ormsby,Stephen_Ormsby
Carlos_Cueva_Tamariz,Carlos_Cueva_Tamariz
Ernst_Schwarz_(politician),Ernst_Schwarz_%28politician%29
Dave_Hobson,Dave_Hobson
Hector_John,Hector_John
Ahmed_Muhammad_Maccido,Ahmed_Muhammad_Maccido
Timothy_L._Woodruff,Timothy_L._Woodruff
Han_Zheng,Han_Zheng
Pierre_Pucheu,Pierre_Pucheu
Hugh_Casey_(politician),Hugh_Casey_%28politician%29
Faustin_Boukoubi,Faustin_Boukoubi
Anthony_Crosland,Anthony_Crosland
Gurcharan_Singh_Tohra,Gurcharan_Singh_Tohra
Apollon_Dashkov,Apollon_Dashkov
Friedrich_Thielen,Friedrich_Thielen
William_Benton_(senator),William_Benton_%28senator%29
Alan_Blinken,Alan_Blinken
Mahamane_Kalil_Maiga,Mahamane_Kalil_Maiga
Maarten_Vrolijk,Maarten_Vrolijk
Per_Gahrton,Per_Gahrton
Jonathan_Ingersoll,Jonathan_Ingersoll
Ronan_Lee,Ronan_Lee
Abdul_Haq_Shafaq,Abdul_Haq_Shafaq
Muhammad_Ali_Samatar,Muhammad_Ali_Samatar
Yehudit_Naot,Yehudit_Naot
Pakalitha_Mosisili,Pakalitha_Mosisili
Ted_Wheeler,Ted_Wheeler
Watban_Ibrahim_al-Tikriti,Watban_Ibrahim_al-Tikriti
Hiram_Johnson,Hiram_Johnson
